orig_id,dupe_id,Name1,Name2
4410,23956,"Reliant Pest Control, Inc.",Reliant Pest NC
4414,8686,Cross Exterminating Inc,"Cross Exterminating, Inc."
4432,17308,Shoop's Texas Termite Control Co,Shoop's Texas Termite Control Co.
4460,24776,A-1 Termite & Pest Control Inc.,"A-1 Termite & Pest Control, Inc."
4480,8302,Cypress Creek Pest Control Inc,"Cypress Creek Pest Control, Inc."
4486,5994,Pied Piper Pest Control LLC,Pied Piper Pest Control
4486,15596,Pied Piper Pest Control LLC,Pied Piper Pest Control Inc
4498,5976,Perfection Pest Control,"Perfection Pest Control, Inc."
4498,9920,Perfection Pest Control,"Perfection Pest Control , Inc."
4530,17692,Lady-Bug Services,"Lady-Bug Services, Inc."
4552,5504,Southwestern A-1 Pest Control,Southwestern Pest Control
4552,8366,Southwestern A-1 Pest Control,"Southwestern A-1 Pest Control, Inc."
4554,6126,Classic Pest Control Operators Inc.,"Classic Pest Control Operators, Inc."
4554,19758,Classic Pest Control Operators Inc.,Classic Pest Control
4574,18828,McClain Pest Control LLC,"McClain's Pest Control, Inc."
4578,15322,Apple Pest Control Inc,Apple Pest Control
4578,17232,Apple Pest Control Inc,"Apple Pest Control, Inc."
4582,6884,Prescription Pest & Enviro Svcs,"Prescription Pest & Enviro Services, LLC"
4586,16998,Bill Clark Pest Control Inc,"Bill Clark Pest Control, Inc."
4586,21274,Bill Clark Pest Control Inc,"Bill Clark Pest Control, Inc."
4588,5504,Southwest Pest Control,Southwestern Pest Control
4588,21646,Southwest Pest Control,Southeast Pest Control
4612,21156,Angel Pest Control,Angeles Pest Control
4618,6440,South Texas Exterminating Co Inc,"South Texas Exterminating Co., Inc."
4626,6862,Lewisville Pest Control Ltd,"Lewisville Pest Control, Ltd."
4648,8910,Killeen Pest Control,"Killeen Pest Control, Inc."
4648,15528,Killeen Pest Control,Killian Pest Control Inc
4656,19118,Lewis Pest Control,"Lewis Pest Control, Inc."
4674,23552,Wheeler Exterminating Co. Inc.,Wheeler Exterminating Company
4678,8650,Alpha Pest Control Co.,Alpha Pest Control
4708,6152,Gafford Pest Control Inc,"Gafford Pest Control Services, Inc."
4710,20758,Greener Texas Pest & Lawn Svcs LLC,"Greener Texas Pest & Lawn Services, LLC"
4714,6644,Clint Miller Exterminating Co. Inc.,Clint Miller Exterminating Company
4718,21816,Baker's Entomology & Pesticide Svc,Baker's Entomology And Pesticide Service
4722,24454,Adams Exterminating Co. Inc.,"Adams Exterminating Co., Inc."
4738,25252,Abby's Pest & Termite Svcs,Abby's Pest & Termite
4758,17324,Quality Pest Control,"Quality Pest Control, Inc."
4758,23182,Quality Pest Control,Quality Pest Control Company
4770,12124,Key Termite and Pest Control,Key Termite & Pest Control
4770,21918,Key Termite and Pest Control,Key Termite & Pest Control
4798,7748,Pest Shield Pest Control Inc.,"Pest Shield Pest Control, Inc."
4802,6168,Pest Control Srvs Inc,"Pest Control, Inc."
4802,15694,Pest Control Srvs Inc,Pest Control Svc Inc
4802,20064,Pest Control Srvs Inc,"Pest Control Services, Inc."
4802,22838,Pest Control Srvs Inc,Pest Control Plus
4804,22124,HomeTeam Pest Defense,"HomeTeam Pest Defense, LLC"
4824,12748,"D's Pest Control, Inc",D's Pest control
4824,19954,"D's Pest Control, Inc","D's Pest Control, Inc."
4832,5852,"Mantis Pest Control, Inc.",Mantis Pest Control
4832,18458,"Mantis Pest Control, Inc.","Manning's Pest Control, Inc."
4856,21248,Farmer's Termite Management Svcs,Farmer's Termite Management Services
4858,8118,Hoelscher Pest Control Co.,Hoelscher Pest Control
4860,5002,Texas Red's Pest Control,Texas Pest Control
4862,19286,Trece Inc.,"Trece, Inc."
4866,15344,"Arrow Exterminators, Inc.",Arrow Exterminators
4866,17354,"Arrow Exterminators, Inc.",Arrow Exterminators
4866,22130,"Arrow Exterminators, Inc.","Arrow Exterminating Co., Inc."
4884,25560,"Bio-Tech Pest Control, Inc.","BioTech Pest Control, Inc."
4886,18490,MosquitoMax,MosquitoNix
4892,24910,Protech Pest Control,"Protec Pest Control Services, LLC"
4894,6948,"Eagle Pest Control, Inc.",Eagle Pest Control LLC
4894,12460,"Eagle Pest Control, Inc.",Eagle Pest Control & Chem Inc
4894,19852,"Eagle Pest Control, Inc.",Eagle Eye Pest Control
4918,6502,East Texas Exterminating Co Inc,East Texas Exterminating
4928,6236,Top-O-Texas Termite & Pest Contrl,Top-O-Texas Termite & Pest Control
4942,5778,"EnviroTeam Pest Control, LLC",Enviro Team Pest Control
4942,21222,"EnviroTeam Pest Control, LLC","Envirocare Pest Control, LLC"
4946,22030,Roberts Termite and Pest Control,"Roberts Termite & Pest Control, Inc."
4946,23894,Roberts Termite and Pest Control,Robert's Termite and Pest Control
4968,22576,Tony's Pest Control,"Tony's Pest Control, Inc."
4974,21544,The Bug Lady,"The Bug Lady of WNC, Inc."
4974,23034,The Bug Lady,"The Bug Lady, LLC"
4976,25662,The Bugs End,The Bug's End
5004,5506,GuardTech Pest Management,GuardTech Pest Mgmt. Inc.
5004,7598,GuardTech Pest Management,"GuardTech Pest Management, Inc."
5008,8764,Texas Pest & Wildlife Services Inc,"Texas Pest & Wildlife Services, Inc."
5016,24358,"Stroope Pest Control of Austin, Inc.",Stroope Pest Control Inc.
5038,17696,Integrated Pest Mgmt Inc.,"Integrated Pest Management, Inc."
5038,18474,Integrated Pest Mgmt Inc.,Integrated Pest Management
5046,6802,Bug Guys Pest Control LP,"Bug Guys Pest Control, LP"
5048,18820,Brown Pest Control,Brown's Pest Control
5050,20776,Texas A-1 Pest Control & Termite Co Inc,"Texas A-1 Pest Control & Termite Co., Inc."
5070,7974,Town & Country Pest Control Inc,Town & Country Pest Control
5070,22964,Town & Country Pest Control Inc,"Town & Country Pest Control, Inc."
5072,5858,Bug Off Pest Control,Bug Off Pest Control Center
5072,19210,Bug Off Pest Control,Bug Away Pest Control
5074,8396,"Jax Pest Control & Lawn Card, Ltd.","Jax Pest Control & Lawn Care, Ltd."
5080,17216,Malcom Pest Control,Mallory Pest Control
5082,7950,Enviro-Pest Management LLC,"Enviro-Pest Management, LLC"
5084,20760,Earth-Link Pest Mgmt,Earth-Link Pest Management
5104,8512,Home Exterminating Service LLC,Home Exterminating Service
5108,5566,"Hartz Pest Control, Inc.",Hart Pest Control
5108,8658,"Hartz Pest Control, Inc.",Hartz Pest Control
5108,15222,"Hartz Pest Control, Inc.",Hartz Pest Control Inc
5114,7694,Bullseye Pest Management LLC,"Bullseye Pest Management, LLC"
5134,22420,Ross Pest & Lawn,Ross Pest & Landscape
5136,7248,Spider Man Pest Control,"Spider Man Pest Control, Inc."
5140,22626,Holders Pest Solutions,Holder's Pest Solutions
5142,7702,Delta Pest Control & Lawn Services,Delta Pest Control & Lawn Service
5144,22898,Baker Pest Control,"Baker Pest Control, Inc."
5176,21206,Total Pest Management,"Total Pest Management, Inc."
5178,22376,Don's Pest Control Inc,Don's Pest Control
5208,19448,Elite Exterminating Inc.,"Elite Exterminating, Inc."
5210,14790,J&J Pest Control,"J&J Pest Control, Inc."
5230,7214,The Bug Reaper LLC,The Bug Reaper
5232,6866,Bug Zone Inc.,"Bug Zone, Inc."
5244,21098,Daniel Pest Control,"Daniel Pest Control, LLC"
5264,21146,"S & B Pest Control, Inc.",S & B Pest Control Service
5274,6342,Border Pest Control,"Border Pest Control, Inc."
5274,20178,Border Pest Control,"Borden Pest Control, Inc."
5328,20216,Harris Pest Control,"Harris Pest Control, Inc."
5334,21260,Granovsky Associates Inc,"Granovsky Associates, Inc."
5354,6350,Target Pest Control LLC,"Target Pest Control, LLC"
5354,15448,Target Pest Control LLC,Target Pest Control Inc
5354,20026,Target Pest Control LLC,Target Pest Control
5360,8654,Markle Pest Mgmt & Tree Svc Inc,"Markle Pest Mgmt & Tree Service, Inc."
5362,6296,EcoSource Solutions LLC,"EcoSource Solutions, LLC"
5386,7550,Innovative Pest Control,Innovative Pest Control Products
5386,21534,Innovative Pest Control,"Innovative Pest Control Services, Ltd."
5414,18494,Eason Pest Management Inc.,"Eason Pest Management, Inc."
5438,5880,Ballards Professional Pest Control,Ballard's Professional Pest Control
5442,6310,Environmental Coalition Inc.,"Environmental Coalition, Inc."
5442,11618,Environmental Coalition Inc.,Environmental Coalition Incorporated
5462,25014,"Al Laughlin Pest Control Services, LLC",Al Laughlin Pest Control Services
5472,22532,Arrow Pest Control,"Arrow Pest Control, LLC"
5472,23078,Arrow Pest Control,"Arrow Pest Control, Inc."
5474,17384,Pioneer Exterminating Co,Pioneer Exterminating Company
5476,19170,"Terminix Services, Inc.",Terminix Services
5498,8416,"Bugman, Inc.",Bugman
5498,23896,"Bugman, Inc.",Bugman
5500,22458,Rushing Pest Control Service Inc.,"Rushing Pest Control, Inc."
5502,18444,Hartman ABC Pest Control Inc.,"Hartman ABC Pest Control, Inc."
5504,8366,Southwestern Pest Control,"Southwestern A-1 Pest Control, Inc."
5506,7598,GuardTech Pest Mgmt. Inc.,"GuardTech Pest Management, Inc."
5526,17608,Heart of Texas Pest Control,"Heart of Texas Pest Control, Inc."
5528,5750,"Apex Pest Control, Ltd.",Apex Pest Control
5528,8488,"Apex Pest Control, Ltd.","Apex Pest Control Service, Inc."
5528,9370,"Apex Pest Control, Ltd.",Apex Pest Control Ltd.
5594,24402,"Lone Star Pest Control Service, Inc.",Lone Star Pest Control Service Inc
5604,24918,Advanced Termite and Pest Control,Advanced Termite & Pest Control
5604,25848,Advanced Termite and Pest Control,"Advance Termite & Pest Control, Inc."
5622,25820,ABC Geston Parasitaire Inc.,ABC Gestion Parasitaire
5628,12214,"Applied Pest Management, Inc.",Applied Pest Management Inc
5628,20958,"Applied Pest Management, Inc.","Applied Pest Management, LLC"
5630,7120,Johnson's Pest Control,"Johnson Pest Control, Inc."
5630,10432,Johnson's Pest Control,Johnson Pest Control
5668,10038,"Premier Termite, Inc.",Premier Termite & Pest
5718,21586,Bruce Terminix Co.,Bruce Terminix Service Co.
5718,23380,Bruce Terminix Co.,Bruce Terminix
5750,8488,Apex Pest Control,"Apex Pest Control Service, Inc."
5750,9370,Apex Pest Control,Apex Pest Control Ltd.
5822,14292,Nexus Pest Solutions,Nexus Pest Solutions - February
5882,5914,Pest Away Exterminating Company,"Pest Away Exterminating, Inc."
5908,25074,May Exterminating Co.,May's Exterminating
5908,25076,May Exterminating Co.,May's Exterminating
5908,25670,May Exterminating Co.,May's Exterminating
5914,17744,"Pest Away Exterminating, Inc.","Pest Away Exterminators, Inc."
5946,6460,Adam's Pest Control,Adams Pest Control
5946,24406,Adam's Pest Control,"Adams Pest Control Pty, Ltd."
5946,25834,Adam's Pest Control,"Adams Pest Control of L.R., Inc."
5948,8134,Certified Pest Control,"Certified Pest Control, Inc."
5976,9920,"Perfection Pest Control, Inc.","Perfection Pest Control , Inc."
5980,12312,"Compass Pest Management, Inc.",Compass Pest Management
5980,17668,"Compass Pest Management, Inc.",Compass Pest Management
5984,12514,Greenleaf Organic Pest Management,Greenleaf Organic Pest Mgmt
5994,15596,Pied Piper Pest Control,Pied Piper Pest Control Inc
6042,25448,"Ace Exterminators, Inc.",Ace Exterminators
6042,25720,"Ace Exterminators, Inc.",Ace Extermination Ltd.
6126,19758,"Classic Pest Control Operators, Inc.",Classic Pest Control
6168,15694,"Pest Control, Inc.",Pest Control Svc Inc
6168,21330,"Pest Control, Inc.",Pest Control Center Inc.
6168,22838,"Pest Control, Inc.",Pest Control Plus
6192,24638,Adams Exterminating Co. of North Texas,Adams Exterminating Co of N TX Inc
6268,11550,Select Exterminating Company,Select Exterminating
6310,11618,"Environmental Coalition, Inc.",Environmental Coalition Incorporated
6312,8448,"Best Pest Control, Inc.","Best Pest Control, LLC"
6312,18628,"Best Pest Control, Inc.",Best Pest Control Co.
6312,19458,"Best Pest Control, Inc.",Best Pest Control
6312,21474,"Best Pest Control, Inc.",Best Pest Control Services
6340,22402,"Graduate Pest Control, Inc.",Graduate Pest Solutions
6342,22232,"Border Pest Control, Inc.",Border Pest Control
6350,15448,"Target Pest Control, LLC",Target Pest Control Inc
6350,20026,"Target Pest Control, LLC",Target Pest Control
6376,13804,"Fahey Pest Management, Inc",Fahey Pest Management - JUL
6376,25126,"Fahey Pest Management, Inc",Fahey Pest Management
6376,25178,"Fahey Pest Management, Inc",Fahey Pest Management
6376,25262,"Fahey Pest Management, Inc",Fahey Pest Management
6376,25688,"Fahey Pest Management, Inc",Fahey Pest Management
6376,25750,"Fahey Pest Management, Inc",Fahey Pest Management
6398,24262,"A-OK Exterminating, Inc.",A-OK Exterminating Inc.
6400,24424,"Assured Environmental Solutions, Inc.",Assured Environments
6400,24492,"Assured Environmental Solutions, Inc.",Assured Environmental Solutions Box
6460,24406,Adams Pest Control,"Adams Pest Control Pty, Ltd."
6460,25834,Adams Pest Control,"Adams Pest Control of L.R., Inc."
6554,11208,"Parker Pest Control, Inc.",Parker Pest Control
6604,6804,"Bug Busters, LLC","Bug Busters USA, Inc."
6604,8742,"Bug Busters, LLC","Bug Busters, Inc."
6604,8744,"Bug Busters, LLC",Bug Busterzzz
6612,14842,"Anchor Pest Control Service, Inc.",Anchor Pest Control Services Inc
6612,17874,"Anchor Pest Control Service, Inc.",Anchor Pest Control
6612,19748,"Anchor Pest Control Service, Inc.","Anchor Pest Control, Inc."
6630,25170,A-1 Inc. Exterminators,A-1 Exterminators
6646,17000,"Five Tribes Pest Control, LLC",Five Tribes Pest Control LLC Gary Luellen
6666,15382,"Cook's Pest Control, Inc.",Cook's Pest Control Inc
6666,20218,"Cook's Pest Control, Inc.","Cook Pest Control, Inc."
6688,11090,"Clark Pest Control, Inc.",Clark Pest Control
6688,20150,"Clark Pest Control, Inc.",Clark Pest Control
6688,23958,"Clark Pest Control, Inc.",Clark Pest Control
6742,10492,"Palmetto Exterminators, Inc.",Palmetto Exterminators
6790,18480,"Knockout Pest Control, Inc.",Knockout Pest Control cc
6792,19862,"Eco Tech Pest Control, Inc.",EcoTec Pest Control
6792,23272,"Eco Tech Pest Control, Inc.","Eco Pest Control, LLC"
6800,13596,Royal Pest Solutions Inc.,Royal Pest Solutions
6800,17938,Royal Pest Solutions Inc.,Royal Pest Control
6804,8742,"Bug Busters USA, Inc.","Bug Busters, Inc."
6830,19936,"Platinum Pest Solutions, Inc.",Platinum Pest Control
6830,25016,"Platinum Pest Solutions, Inc.",Platinum Pest Solutions Inc
6832,15174,Harmony Pest Management,Harmony Pest Management LLC
6894,9096,Avon Pest Control Inc.,Avon Pest Control
6896,20454,Morales Exterminating Company,Morales Exterminating
6948,12460,Eagle Pest Control LLC,Eagle Pest Control & Chem Inc
6948,19852,Eagle Pest Control LLC,Eagle Eye Pest Control
6948,22810,Eagle Pest Control LLC,"Eagle Pest Control, Inc."
6964,20736,"All-Pest Exterminating, LLC.","All Pest Exterminating, Inc."
6964,25242,"All-Pest Exterminating, LLC.",All Pest Exterminating
6974,22822,Preventive Pest Control Mesa LLC,Preventive Pest Control
6974,25004,Preventive Pest Control Mesa LLC,Preventive Pest Control
7028,19574,Active Pest Control,Active Pest Solutions
7054,25082,C.A.R. Exterminating,C.A.R.Exterminating
7066,18718,Connolly Pest Management East Valley,Connolly Pest Management
7116,22330,Central Pest Control,Central Pest Control Ltd.
7116,22760,Central Pest Control,"Central Pest Control Ontario, Inc."
7120,10432,"Johnson Pest Control, Inc.",Johnson Pest Control
7144,22140,Enviropest,Enviropest Inc
7186,20070,Rite Way Pest Control,Rite-Way Pest Control
7244,7916,"Alternative Pest Solutions, LLC","Alternative Pest Control, Inc."
7262,22820,King Pest Control,"Kings Pest Control, Inc."
7274,17254,Bugs Away,"Bugs Away, LLC"
7280,20308,"Professional Pest Management, LLC",Professional Pest Management
7326,22004,"Budget Termite & Pest Control, Inc.",Budget Termite & Pest Control
7392,24346,AAA Pest Control,AAA Pest Control Inc.
7392,24504,AAA Pest Control,AAA Plus Pest Control
7392,25498,AAA Pest Control,"AAA Pest Control, Inc."
7436,21332,Emerick Pest Control,Emerald Pest Control
7438,20660,Fumigran S.A.,"Fumigrales, S.A."
7438,21972,Fumigran S.A.,Fumigax S.A.
7444,16482,Ecologic Entomology,Ecologic Entomology LLC
7486,13808,"Fischer Environmental Services, Inc.",Fischer Environmental Services - JUNE
7486,24072,"Fischer Environmental Services, Inc.",Fischer Environmental
7496,13680,Sexton Pest Control,Sexton Pest Control Inc
7514,19696,All American Termite & Pest Control,"All American Termite & Pest Control, Inc."
7520,7540,J & J Pest Solutions,J & J Pest Control
7528,24244,"Absolute Pest Solutions, Inc.","Absolute Pest Control, Inc."
7528,25840,"Absolute Pest Solutions, Inc.",Absolute Pest Control
7540,17960,J & J Pest Control,J & K Pest Control
7546,21258,BugPro,"Bug Pro, LLC"
7550,21534,Innovative Pest Control Products,"Innovative Pest Control Services, Ltd."
7562,20174,Spencer Pest Control,"Spencer Pest Control, Inc."
7602,21644,Premier Pest Control,Premier Pest Control Pvt. Ltd
7602,21942,Premier Pest Control,PremierPest Control
7602,23072,Premier Pest Control,Premier Pest Solutions LLC
7606,18826,Insectek Pest Solutions,Insecta X Pest Solutions
7728,18432,McGee Pest Control,McGee Pest Control of Murray
7746,11970,"Flybusters Insect Control (NZ), Ltd.",Flybusters Insect Control (NZ) Ltd
7772,22264,"Bug Busters Pest Control, Inc.","Bug Busters Pest Control Services, Inc."
7802,11490,"SOS Pest Control, Inc.",SOS Pest Control
7810,20492,San Diego Pest Solutions,San Diego Pest Control
7844,25440,Arizona Exterminating Company,Arizona Exterminating Co.
7876,20860,Integrity Pest Control,Integrity Pest Solutions
7876,22472,Integrity Pest Control,"Integrity Pest Control, Inc."
7878,22920,"Capital City Pest Control, Inc.",Capital City Pest Control
7910,18064,Barnett Pest Control,Barnett's Pest Control
7912,22680,Island Pest Control,"Island Pest Control, Inc."
7912,23086,Island Pest Control,Island Pest Control (Cowichan) Ltd.
7932,16506,PestForce 1,Pest Force
7974,22964,Town & Country Pest Control,"Town & Country Pest Control, Inc."
7982,17258,"Pest Solutions, Inc.",Pest Solutions
7982,17908,"Pest Solutions, Inc.",Pest Solution Services
7982,19112,"Pest Solutions, Inc.","Pest Solutions, LLC"
7982,19870,"Pest Solutions, Inc.",Pest Solutions 365
8010,21910,American Rat Control,"American Pest Control, Inc."
8024,23006,"Family Pest Control, LLC",Family Pest Control LLC
8026,20830,"Pest Management Solutions, LLC","Pest Management Sciences, Inc."
8026,22696,"Pest Management Solutions, LLC",Pest Management Solutions
8040,18142,B & B Pest Control,"B & B Pest Control, LLC"
8058,10406,"Ameri Care Services, Inc.",Ameri Care Services
8078,24374,Astro Extermination,Astro Exterminating Company
8088,11868,"Patton Termite & Pest Control, Inc.",Patton Termite & Pest Control
8096,12380,"Bay Pest Control Company, Inc.",Bay Pest Control
8096,22478,"Bay Pest Control Company, Inc.","Bay Pest Control, Inc."
8096,24108,"Bay Pest Control Company, Inc.","Bay Pest Control, Inc."
8148,20130,Arrest-A-Pest,"Arrest-A-Pest., Inc"
8184,14462,HomePro Pest Control,Home Pro Pest Control
8234,8272,All-Pro Pest Control,"All Pro Pest Control, Inc."
8238,19266,Barrier 1 Pest Control,Barrier Pest Control LLC
8238,19612,Barrier 1 Pest Control,Barrier Pest Control
8304,17992,Schendel Pest Control of Seneca,"Schendel Pest Control, Inc."
8304,22768,Schendel Pest Control of Seneca,"Schendel Pest Control Co., Inc."
8358,19308,"State Pest Control, Inc.",State Pest Control
8448,18628,"Best Pest Control, LLC",Best Pest Control Co.
8448,19458,"Best Pest Control, LLC",Best Pest Control
8448,21474,"Best Pest Control, LLC",Best Pest Control Services
8488,9370,"Apex Pest Control Service, Inc.",Apex Pest Control Ltd.
8506,10340,"Fenn Termite & Pest Control, Inc.",Fenn Termite &  Pest Control
8506,12246,"Fenn Termite & Pest Control, Inc.",Fenn Termite & Pest Control
8514,21964,"Custom Pest Solutions, LLC","Custom Pest Solutions, Inc."
8554,21790,Atlantic Pest Solutions,"Atlantic Pest Control, LLC"
8572,10268,"Biotech Pest Management, LLC",BioTech Pest Management
8576,18304,Commonwealth Exterminators,"Commonwealth Exterminating Co., Inc."
8602,17582,"Pioneer Pest Management, LLC",Pioneer Pest Management
8626,24562,AAA Exterminating Company,"AAA Exterminating Co., Inc."
8646,24350,Budget Pest Control EL,Budget Pest Control
8658,15222,Hartz Pest Control,Hartz Pest Control Inc
8746,17166,"Reliable Exterminators, Inc.",Reliable Exterminators Ltd.
8766,20330,"Blue Pest Control & Home Services, LLC",Blue Pest Control Services
8768,17840,"Keith's Pest Control, LLC",Keith's Pest Control
8768,23194,"Keith's Pest Control, LLC","Keith Pest Control, Inc."
8872,15990,"Accurid Pest Solutions, Inc.",Accruid Pest Solutions Inc.
8904,12550,"Mega Fume, Inc.",Megafume
8910,15528,"Killeen Pest Control, Inc.",Killian Pest Control Inc
8938,19266,Barrier Pest Solutions,Barrier Pest Control LLC
8938,19612,Barrier Pest Solutions,Barrier Pest Control
8942,18964,Rid-A-Pest,"Rid-A-Pest, Inc."
9000,11270,"Innovative Pest Management, Inc.",Innovative Pest Management
9000,17270,"Innovative Pest Management, Inc.",Innovative Pest Management
9148,11704,"Whitworth Pest Solutions, Inc.",Whitworth Pest Solutions
9152,13688,"Brandley Inspection, LLC",Brandley Inspections LLC
9160,9556,"Turf Gator, LLC",Turf Gator
9170,13754,"Varment Guard Environmental Services, Inc.",Varment Guard Environmental Services
9182,23536,"Turner Pest Control, Inc.","Turner Pest Control, LLC"
9182,23736,"Turner Pest Control, Inc.",Turner Pest Control
9182,24516,"Turner Pest Control, Inc.",Turner Pest Control
9182,24724,"Turner Pest Control, Inc.",Turner Pest Control
9182,25166,"Turner Pest Control, Inc.",Turner Pest Control
9182,25522,"Turner Pest Control, Inc.",Turner Pest Control
9220,24926,Bio Concept Pest Management Ltd.,"Bio Concept Pest Management, Ltd."
9230,23724,University of Texas - Austin,"University of Texas at Austin, DHFS"
9310,10434,Target Specialty Product,Target Speciality Products
9310,25778,Target Specialty Product,Target Specialty Products
9334,23752,Western Exterminating Company,Western Exterminator Company
9334,24040,Western Exterminating Company,Western Exterminator Company
9340,15054,"U.S. Pest Protection Company, Inc.",U.S. Pest Protection Inc
9446,9526,Williams Pest Control,Williams Pest Control Services
9446,23550,Williams Pest Control,"Williams Pest Control, LLC"
9456,23572,Victory Pest Control,Victory Pest Solutions
9458,24334,"Triangle Tree & Exterminators, Inc.",Triangle Tree & Exterminators
9470,23626,Woods Pest Control,"Woods Pest Control, Inc."
9472,23608,Westside Pest Solutions,Westside Pest Control
9526,23550,Williams Pest Control Services,"Williams Pest Control, LLC"
9682,23950,Blade Runners,Blade Runner
9808,25412,"Trutech, Inc.",Trutech Inc
9858,20678,Action Pest Control,Action Pest Solutions
9858,24818,Action Pest Control,"Action Pest Control, Inc."
9858,25142,Action Pest Control,"Action Pest Control, Ltd."
9882,13852,All American Pest Control,All American Pest Control - Sprowt July
9882,25266,All American Pest Control,All American Pest Control Co. LLC
9910,23740,"Sod Father Lawn & Landscapes, LLC",Sod Father Lawn & Landscapes
9912,18278,Quality All Care Lawn Services,Quality All-Care Services
9916,11886,"Cadenhead Services, Inc.",Cadenhead Services
9918,11494,"Shoreline Yardworks, LLC",Shoreline Yardworks
9960,11598,Johnson Seasonal Services,Johnson Seasonal Services Inc
9974,25024,Lawn & Pest Solutions,"Lawn & Pest Solutions, MS"
9974,25334,Lawn & Pest Solutions,"Lawn & Pest Solutions, MS"
9974,25794,Lawn & Pest Solutions,"Lawn & Pest Solutions, MS"
10014,25102,Turfcare Enterprises,"Turf Care Enterprises, Inc."
10014,25466,Turfcare Enterprises,"Turf Care Enterprises, Inc."
10014,25516,Turfcare Enterprises,"Turf Care Enterprises, Inc."
10036,11700,"Darren Hunt Pest Control, Inc",Darren Hunt Pest Control
10180,18192,Frontier Exterminating,"Frontier Exterminating Co., Inc."
10180,21022,Frontier Exterminating,Frontier Exterminating Company
10304,21180,Griffin Pest Solution,Griffin Pest Solutions
10340,12246,Fenn Termite &  Pest Control,Fenn Termite & Pest Control
10342,19916,Perschel & Meyer Pest,Perschel & Meyer Pest Management
10342,24712,Perschel & Meyer Pest,Perschel & Meyer
10342,25036,Perschel & Meyer Pest,Perschel & Meyer
10342,25612,Perschel & Meyer Pest,Perschel & Meyer
10434,25778,Target Speciality Products,Target Specialty Products
10454,16458,Pest Management Systems,"Pest Management Systems, Inc."
10454,18730,Pest Management Systems,"Pest Management Systems, Inc."
10512,22684,California American Exterminator,California American Exterminator Company
10552,20702,Snell Scientific,Snell Scientifics LLC
10568,24982,"US Pest Protection, INC",US Pest Protection Inc
10596,11796,GrowinGreen Inc,GrowinGreen
10596,24560,GrowinGreen Inc,Growin Green
10596,24686,GrowinGreen Inc,Growin Green
10596,24800,GrowinGreen Inc,Growin Green
10596,25150,GrowinGreen Inc,Growin Green
10596,25272,GrowinGreen Inc,Growin Green
10596,25500,GrowinGreen Inc,Growin Green
10596,25502,GrowinGreen Inc,Growin Green
10626,11596,Pest Rx,PestRx
10626,20626,Pest Rx,PestRx
10662,11362,"Rollins , Inc.",Rollins Inc.
10662,16452,"Rollins , Inc.","Rollins, Inc."
10680,19056,Mick's Exterminating,"Mick's Exterminating Service, Inc."
10698,10846,Green Blade Lawncare,Green Blade Lawn Care
10718,11162,SCP Distributors,SCP Distributors LLC
10794,11412,Lawn Masters,LawnMasters
10794,19078,Lawn Masters,"Lawn Master, Inc."
10832,14988,Lush Lawn,"Lush Lawns , Inc."
10840,25216,Curries Cuts Lawn Care,Currie's Cuts Lawn Care
10960,11578,Jealous Neighbors Lawnscaping,Jealous Neighbors Landscaping
10974,12028,"Cannon Lawn Care, LLC",Cannon Lawn Care
10982,19466,King Green,"King Green IPM, Inc."
11032,25762,All Good Pest Solutions,All Good Pest Control
11042,11974,Green Remodeling and Landscaping LLC,Green Remodeling & Landscaping LLC
11048,12040,Southen Scapes of Oconee LLC,Southern Scapes of Oconee LLC
11056,11600,"PlastDiversity, LDA",PlastDiversity
11076,12498,Admiral Pest Control,Admiral Pest Control Inc
11076,24326,Admiral Pest Control,"Admiral Pest Control, Inc."
11076,24354,Admiral Pest Control,Admiral Pest Control Company
11076,25616,Admiral Pest Control,Admiral Pest Control Inc.
11124,16478,Davis Landscape Co,Davis Landscape LTD
11154,11182,Granite Pest Control service,Granite Pest Control
11182,22072,Granite Pest Control,Granite Pest Control Service
11238,13390,Merlins Pest Control,Merlin's Pest Control
11260,16538,Pest Tech,"Pest Tech, Inc."
11260,17490,Pest Tech,"Pest Tech, Inc."
11260,24998,Pest Tech,Pest Tech Inc
11262,20056,Frame's Pest Control,"Frame's Pest Control, Inc."
11266,24932,Call Reliable,Call Relaible
11292,19082,"AP&G Co, Inc","AP&G Co., Inc."
11358,24342,Masters Touch Pest Control,Masters Touch Pest Solutions
11362,16452,Rollins Inc.,"Rollins, Inc."
11376,23792,Washington State Pest Management Association,Washington State Pest Mgmt Association
11384,16388,All County Pest Control,"All County Pest Control, Inc."
11410,11662,Ecola Termite & Pest,Ecola Termite
11412,19078,LawnMasters,"Lawn Master, Inc."
11468,24584,Suburban Exterminator,Suburban Exterminating
11468,25196,Suburban Exterminator,Suburban Exterminating
11468,25572,Suburban Exterminator,Suburban Exterminating
11492,25846,Ross Environmental Solutions,"Ross Environmental Solutions, Inc."
11496,14040,Green Drop,Green Drop Lawns Ltd
11536,23664,Zap Pest Control Inc,"Zap Pest Control, Inc."
11596,23016,PestRx,Pest Rx
11658,23794,Seacoast tree care,Seacoast Tree Care LLC
11662,24554,Ecola Termite,Ecola Termite & Pest
11796,24560,GrowinGreen,Growin Green
11796,24686,GrowinGreen,Growin Green
11796,24800,GrowinGreen,Growin Green
11796,25150,GrowinGreen,Growin Green
11796,25272,GrowinGreen,Growin Green
